Freq.	Vn002/Vn003(dB, phi)
3.14050869387563e+000	3.76068402503077e+001	-1.16215777643190e+001
3.14774831410073e+000	3.76067516136693e+001	-1.16544781596523e+001
3.15500462337404e+000	3.76066624595896e+001	-1.16874412533847e+001
3.16227766016779e+000	3.76065727859969e+001	-1.17204672263161e+001
3.16956746304290e+000	3.76064825908516e+001	-1.17535562597306e+001
3.17687407064918e+000	3.76063918720135e+001	-1.17867085353905e+001
3.18419752172553e+000	3.76063006273710e+001	-1.18199242352562e+001
3.19153785510017e+000	3.76062088548249e+001	-1.18532035420067e+001
3.19889510969080e+000	3.76061165522542e+001	-1.18865466379648e+001
3.20626932450487e+000	3.76060237174694e+001	-1.19199537067934e+001
3.21366053863972e+000	3.76059303483269e+001	-1.19534249319159e+001
3.22106879128283e+000	3.76058364426704e+001	-1.19869604972012e+001
3.22849412171203e+000	3.76057419982569e+001	-1.20205605872164e+001
3.23593656929568e+000	3.76056470129809e+001	-1.20542253866142e+001
3.24339617349289e+000	3.76055514845243e+001	-1.20879550803012e+001
3.25087297385374e+000	3.76054554107492e+001	-1.21217498541234e+001
3.25836701001948e+000	3.76053587893552e+001	-1.21556098937236e+001
3.26587832172275e+000	3.76052616180911e+001	-1.21895353858225e+001
3.27340694878777e+000	3.76051638947064e+001	-1.22235265167194e+001
3.28095293113058e+000	3.76050656169214e+001	-1.22575834736839e+001
3.28851630875921e+000	3.76049667824192e+001	-1.22917064440963e+001
3.29609712177396e+000	3.76048673889283e+001	-1.23258956160549e+001
3.30369541036753e+000	3.76047674340946e+001	-1.23601511777218e+001
3.31131121482529e+000	3.76046669155754e+001	-1.23944733177814e+001
3.31894457552548e+000	3.76045658310699e+001	-1.24288622253554e+001
3.32659553293942e+000	3.76044641781432e+001	-1.24633180898751e+001
3.33426412763172e+000	3.76043619544505e+001	-1.24978411014787e+001
3.34195040026051e+000	3.76042591576155e+001	-1.25324314500580e+001
3.34965439157765e+000	3.76041557852080e+001	-1.25670893270117e+001
3.35737614242892e+000	3.76040518348231e+001	-1.26018149227431e+001
3.36511569375427e+000	3.76039473039932e+001	-1.26366084293142e+001
3.37287308658805e+000	3.76038421902836e+001	-1.26714700384425e+001
3.38064836205918e+000	3.76037364912289e+001	-1.27063999424797e+001
3.38844156139139e+000	3.76036302043339e+001	-1.27413983346259e+001
3.39625272590345e+000	3.76035233271436e+001	-1.27764654073037e+001
3.40408189700937e+000	3.76034158571087e+001	-1.28116013547667e+001
3.41192911621864e+000	3.76033077917454e+001	-1.28468063708410e+001
3.41979442513644e+000	3.76031991284515e+001	-1.28820806500407e+001
3.42767786546386e+000	3.76030898647422e+001	-1.29174243870816e+001
3.43557947899810e+000	3.76029799979828e+001	-1.29528377775326e+001
3.44349930763274e+000	3.76028695256538e+001	-1.29883210169508e+001
3.45143739335791e+000	3.76027584451039e+001	-1.30238743014496e+001
3.45939377826057e+000	3.76026467537261e+001	-1.30594978276095e+001
3.46736850452466e+000	3.76025344489252e+001	-1.30951917925636e+001
3.47536161443140e+000	3.76024215279926e+001	-1.31309563937121e+001
3.48337315035946e+000	3.76023079883321e+001	-1.31667918290306e+001
3.49140315478520e+000	3.76021938272002e+001	-1.32026982967084e+001
3.49945167028291e+000	3.76020790419642e+001	-1.32386759954442e+001
3.50751873952502e+000	3.76019636299022e+001	-1.32747251243392e+001
3.51560440528232e+000	3.76018475882542e+001	-1.33108458833797e+001
3.52370871042421e+000	3.76017309143152e+001	-1.33470384722257e+001
3.53183169791890e+000	3.76016136053205e+001	-1.33833030914383e+001
3.53997341083368e+000	3.76014956584934e+001	-1.34196399420188e+001
3.54813389233508e+000	3.76013770710039e+001	-1.34560492255063e+001
3.55631318568918e+000	3.76012578401266e+001	-1.34925311435299e+001
3.56451133426177e+000	3.76011379629960e+001	-1.35290858983799e+001
3.57272838151861e+000	3.76010174367581e+001	-1.35657136928553e+001
3.58096437102568e+000	3.76008962585880e+001	-1.36024147298913e+001
3.58921934644937e+000	3.76007744255796e+001	-1.36391892134220e+001
3.59749335155674e+000	3.76006519348651e+001	-1.36760373473725e+001
3.60578643021574e+000	3.76005287835581e+001	-1.37129593364166e+001
3.61409862639545e+000	3.76004049687306e+001	-1.37499553849754e+001
3.62242998416630e+000	3.76002804874177e+001	-1.37870256993261e+001
3.63078054770032e+000	3.76001553366685e+001	-1.38241704847390e+001
3.63915036127138e+000	3.76000295135218e+001	-1.38613899478193e+001
3.64753946925539e+000	3.75999030149812e+001	-1.38986842954319e+001
3.65594791613055e+000	3.75997758380356e+001	-1.39360537346213e+001
3.66437574647764e+000	3.75996479796699e+001	-1.39734984734051e+001
3.67282300498015e+000	3.75995194368313e+001	-1.40110187198521e+001
3.68128973642461e+000	3.75993902064668e+001	-1.40486146824978e+001
3.68977598570080e+000	3.75992602854874e+001	-1.40862865708755e+001
3.69828179780196e+000	3.75991296708146e+001	-1.41240345941117e+001
3.70680721782505e+000	3.75989983592858e+001	-1.41618589628709e+001
3.71535229097102e+000	3.75988663478445e+001	-1.41997598871434e+001
3.72391706254498e+000	3.75987336332927e+001	-1.42377375782754e+001
3.73250157795649e+000	3.75986002124509e+001	-1.42757922477926e+001
3.74110588271982e+000	3.75984660821513e+001	-1.43139241076943e+001
3.74973002245412e+000	3.75983312391934e+001	-1.43521333704103e+001
3.75837404288372e+000	3.75981956803343e+001	-1.43904202489524e+001
3.76703798983837e+000	3.75980594023699e+001	-1.44287849563605e+001
3.77572190925344e+000	3.75979224020130e+001	-1.44672277072337e+001
3.78442584717021e+000	3.75977846759420e+001	-1.45057487157366e+001
3.79314984973610e+000	3.75976462209359e+001	-1.45443481965385e+001
3.80189396320489e+000	3.75975070336355e+001	-1.45830263651091e+001
3.81065823393700e+000	3.75973671107047e+001	-1.46217834374001e+001
3.81944270839974e+000	3.75972264487691e+001	-1.46606196301784e+001
3.82824743316750e+000	3.75970850444834e+001	-1.46995351596060e+001
3.83707245492205e+000	3.75969428944438e+001	-1.47385302435463e+001
3.84591782045280e+000	3.75967999952142e+001	-1.47776050995919e+001
3.85478357665698e+000	3.75966563434004e+001	-1.48167599463263e+001
3.86366977053995e+000	3.75965119355065e+001	-1.48559950026175e+001
3.87257644921543e+000	3.75963667680887e+001	-1.48953104875230e+001
3.88150365990574e+000	3.75962208376583e+001	-1.49347066212257e+001
3.89045144994206e+000	3.75960741406571e+001	-1.49741836241073e+001
3.89941986676469e+000	3.75959266735856e+001	-1.50137417171780e+001
3.90840895792327e+000	3.75957784328702e+001	-1.50533811213627e+001
3.91741877107708e+000	3.75956294149509e+001	-1.50931020589034e+001
3.92644935399525e+000	3.75954796162127e+001	-1.51329047524574e+001
3.93550075455702e+000	3.75953290330661e+001	-1.51727894246150e+001
3.94457302075203e+000	3.75951776618512e+001	-1.52127562988333e+001
3.95366620068052e+000	3.75950254989231e+001	-1.52528055992400e+001
3.96278034255363e+000	3.75948725405807e+001	-1.52929375503168e+001
3.97191549469364e+000	3.75947187831576e+001	-1.53331523770629e+001
3.98107170553421e+000	3.75945642228907e+001	-1.53734503050809e+001
3.99024902362066e+000	3.75944088560603e+001	-1.54138315603433e+001
3.99944749761021e+000	3.75942526789097e+001	-1.54542963696838e+001
4.00866717627226e+000	3.75940956876226e+001	-1.54948449600892e+001
4.01790810848863e+000	3.75939378784174e+001	-1.55354775590707e+001
4.02717034325382e+000	3.75937792474537e+001	-1.55761943950266e+001
4.03645392967528e+000	3.75936197908776e+001	-1.56169956966264e+001
4.04575891697365e+000	3.75934595048155e+001	-1.56578816931120e+001
4.05508535448306e+000	3.75932983853751e+001	-1.56988526143715e+001
4.06443329165135e+000	3.75931364286292e+001	-1.57399086905885e+001
4.07380277804035e+000	3.75929736306390e+001	-1.57810501530301e+001
4.08319386332614e+000	3.75928099874513e+001	-1.58222772325213e+001
4.09260659729932e+000	3.75926454950580e+001	-1.58635901616609e+001
4.10204102986528e+000	3.75924801494363e+001	-1.59049891726111e+001
4.11149721104443e+000	3.75923139466159e+001	-1.59464744984396e+001
4.12097519097251e+000	3.75921468824776e+001	-1.59880463730384e+001
4.13047501990082e+000	3.75919789529869e+001	-1.60297050304604e+001
4.13999674819651e+000	3.75918101539814e+001	-1.60714507055016e+001
4.14954042634283e+000	3.75916404813947e+001	-1.61132836331867e+001
4.15910610493942e+000	3.75914699310391e+001	-1.61552040496508e+001
4.16869383470255e+000	3.75912984987659e+001	-1.61972121911577e+001
4.17830366646541e+000	3.75911261803377e+001	-1.62393082950628e+001
4.18793565117838e+000	3.75909529716004e+001	-1.62814925981676e+001
4.19758983990927e+000	3.75907788682172e+001	-1.63237653393865e+001
4.20726628384363e+000	3.75906038660076e+001	-1.63661267568144e+001
4.21696503428501e+000	3.75904279606035e+001	-1.64085770900124e+001
4.22668614265522e+000	3.75902511477358e+001	-1.64511165786408e+001
4.23642966049460e+000	3.75900734230153e+001	-1.64937454632036e+001
4.24619563946231e+000	3.75898947820900e+001	-1.65364639845718e+001
4.25598413133661e+000	3.75897152205813e+001	-1.65792723844701e+001
4.26579518801510e+000	3.75895347340419e+001	-1.66221709049265e+001
4.27562886151504e+000	3.75893533180494e+001	-1.66651597885736e+001
4.28548520397357e+000	3.75891709680932e+001	-1.67082392788768e+001
4.29536426764804e+000	3.75889876797243e+001	-1.67514096194478e+001
4.30526610491628e+000	3.75888034484013e+001	-1.67946710551062e+001
4.31519076827682e+000	3.75886182695600e+001	-1.68380238308071e+001
4.32513831034925e+000	3.75884321386228e+001	-1.68814681920844e+001
4.33510878387445e+000	3.75882450510054e+001	-1.69250043852554e+001
4.34510224171488e+000	3.75880570020696e+001	-1.69686326571766e+001
4.35511873685484e+000	3.75878679871694e+001	-1.70123532553529e+001
4.36515832240082e+000	3.75876780016186e+001	-1.70561664276765e+001
4.37522105158167e+000	3.75874870406798e+001	-1.71000724230902e+001
4.38530697774901e+000	3.75872950996473e+001	-1.71440714905848e+001
4.39541615437739e+000	3.75871021737522e+001	-1.71881638798529e+001
4.40554863506468e+000	3.75869082581983e+001	-1.72323498419980e+001
4.41570447353227e+000	3.75867133481649e+001	-1.72766296275638e+001
4.42588372362541e+000	3.75865174388190e+001	-1.73210034881313e+001
4.43608643931347e+000	3.75863205252821e+001	-1.73654716766442e+001
4.44631267469023e+000	3.75861226026254e+001	-1.74100344455850e+001
4.45656248397417e+000	3.75859236659363e+001	-1.74546920485377e+001
4.46683592150877e+000	3.75857237102486e+001	-1.74994447396588e+001
4.47713304176276e+000	3.75855227305902e+001	-1.75442927739361e+001
4.48745389933045e+000	3.75853207219315e+001	-1.75892364064268e+001
4.49779854893201e+000	3.75851176792143e+001	-1.76342758935556e+001
4.50816704541373e+000	3.75849135973943e+001	-1.76794114918412e+001
4.51855944374835e+000	3.75847084713287e+001	-1.77246434586454e+001
4.52897579903533e+000	3.75845022959167e+001	-1.77699720517746e+001
4.53941616650115e+000	3.75842950659542e+001	-1.78153975302522e+001
4.54988060149960e+000	3.75840867762687e+001	-1.78609201526129e+001
4.56036915951208e+000	3.75838774216592e+001	-1.79065401791416e+001
4.57088189614786e+000	3.75836669968406e+001	-1.79522578702401e+001
4.58141886714444e+000	3.75834554965366e+001	-1.79980734870887e+001
4.59198012836779e+000	3.75832429154173e+001	-1.80439872914814e+001
4.60256573581266e+000	3.75830292481423e+001	-1.80899995460851e+001
4.61317574560290e+000	3.75828144893552e+001	-1.81361105135689e+001
4.62381021399170e+000	3.75825986336205e+001	-1.81823204579778e+001
4.63446919736198e+000	3.75823816755077e+001	-1.82286296435694e+001
4.64515275222659e+000	3.75821636095355e+001	-1.82750383357389e+001
4.65586093522868e+000	3.75819444302330e+001	-1.83215467998053e+001
4.66659380314198e+000	3.75817241320163e+001	-1.83681553024308e+001
4.67735141287107e+000	3.75815027093316e+001	-1.84148641107004e+001
4.68813382145174e+000	3.75812801565983e+001	-1.84616734923243e+001
4.69894108605124e+000	3.75810564681690e+001	-1.85085837155936e+001
4.70977326396861e+000	3.75808316383723e+001	-1.85555950495751e+001
4.72063041263498e+000	3.75806056615178e+001	-1.86027077641033e+001
4.73151258961388e+000	3.75803785318577e+001	-1.86499221298245e+001
4.74241985260152e+000	3.75801502436609e+001	-1.86972384173977e+001
4.75335225942712e+000	3.75799207910810e+001	-1.87446568990076e+001
4.76430986805322e+000	3.75796901683172e+001	-1.87921778469827e+001
4.77529273657597e+000	3.75794583694808e+001	-1.88398015345729e+001
4.78630092322545e+000	3.75792253886747e+001	-1.88875282355195e+001
4.79733448636595e+000	3.75789912199977e+001	-1.89353582242761e+001
4.80839348449634e+000	3.75787558574179e+001	-1.89832917766276e+001
4.81947797625033e+000	3.75785192949686e+001	-1.90313291680706e+001
4.83058802039678e+000	3.75782815265956e+001	-1.90794706751128e+001
4.84172367584004e+000	3.75780425462285e+001	-1.91277165755084e+001
4.85288500162026e+000	3.75778023477391e+001	-1.91760671469843e+001
4.86407205691366e+000	3.75775609249983e+001	-1.92245226687290e+001
4.87528490103291e+000	3.75773182718174e+001	-1.92730834198368e+001
4.88652359342738e+000	3.75770743819611e+001	-1.93217496802523e+001
4.89778819368350e+000	3.75768292491906e+001	-1.93705217318375e+001
4.90907876152507e+000	3.75765828672145e+001	-1.94193998550436e+001
4.92039535681354e+000	3.75763352296787e+001	-1.94683843328871e+001
4.93173803954839e+000	3.75760863302059e+001	-1.95174754484940e+001
4.94310686986738e+000	3.75758361624262e+001	-1.95666734852298e+001
4.95450190804693e+000	3.75755847198908e+001	-1.96159787279471e+001
4.96592321450238e+000	3.75753319960992e+001	-1.96653914618678e+001
4.97737084978838e+000	3.75750779845352e+001	-1.97149119727034e+001
4.98884487459914e+000	3.75748226786355e+001	-1.97645405473436e+001
5.00034534976880e+000	3.75745660718298e+001	-1.98142774733146e+001
5.01187233627174e+000	3.75743081574666e+001	-1.98641230384804e+001
5.02342589522288e+000	3.75740489288524e+001	-1.99140775321124e+001
5.03500608787806e+000	3.75737883792965e+001	-1.99641412441201e+001
5.04661297563429e+000	3.75735265020447e+001	-2.00143144642358e+001
5.05824662003014e+000	3.75732632902736e+001	-2.00645974842223e+001
5.06990708274604e+000	3.75729987371735e+001	-2.01149905956745e+001
5.08159442560460e+000	3.75727328358690e+001	-2.01654940912732e+001
5.09330871057095e+000	3.75724655794559e+001	-2.02161082647500e+001
5.10504999975305e+000	3.75721969609383e+001	-2.02668334102212e+001
5.11681835540207e+000	3.75719269733487e+001	-2.03176698226642e+001
5.12861383991264e+000	3.75716556096390e+001	-2.03686177977304e+001
5.14043651582324e+000	3.75713828627231e+001	-2.04196776317099e+001
5.15228644581655e+000	3.75711087254813e+001	-2.04708496224875e+001
5.16416369271969e+000	3.75708331907582e+001	-2.05221340676372e+001
5.17606831950465e+000	3.75705562513211e+001	-2.05735312661559e+001
5.18800038928859e+000	3.75702778999436e+001	-2.06250415176562e+001
5.19995996533413e+000	3.75699981293096e+001	-2.06766651226044e+001
5.21194711104977e+000	3.75697169320938e+001	-2.07284023821781e+001
5.22396188999016e+000	3.75694343009143e+001	-2.07802535983908e+001
5.23600436585647e+000	3.75691502283221e+001	-2.08322190738814e+001
5.24807460249669e+000	3.75688647068850e+001	-2.08842991122086e+001
5.26017266390602e+000	3.75685777290624e+001	-2.09364940179748e+001
5.27229861422718e+000	3.75682892872961e+001	-2.09888040961550e+001
5.28445251775076e+000	3.75679993739826e+001	-2.10412296528647e+001
5.29663443891553e+000	3.75677079814597e+001	-2.10937709947879e+001
5.30884444230883e+000	3.75674151020546e+001	-2.11464284295748e+001
5.32108259266689e+000	3.75671207280019e+001	-2.11992022654150e+001
5.33334895487515e+000	3.75668248515249e+001	-2.12520928119884e+001
5.34564359396866e+000	3.75665274647868e+001	-2.13051003789758e+001
5.35796657513235e+000	3.75662285598818e+001	-2.13582252774691e+001
5.37031796370146e+000	3.75659281289085e+001	-2.14114678187271e+001
5.38269782516181e+000	3.75656261638747e+001	-2.14648283157435e+001
5.39510622515020e+000	3.75653226567596e+001	-2.15183070819423e+001
5.40754322945473e+000	3.75650175994779e+001	-2.15719044309212e+001
5.42000890401516e+000	3.75647109839016e+001	-2.16256206781292e+001
5.43250331492325e+000	3.75644028018721e+001	-2.16794561394593e+001
5.44502652842313e+000	3.75640930451602e+001	-2.17334111314431e+001
5.45757861091162e+000	3.75637817055064e+001	-2.17874859715795e+001
5.47015962893863e+000	3.75634687745680e+001	-2.18416809784687e+001
5.48276964920745e+000	3.75631542439770e+001	-2.18959964711704e+001
5.49540873857515e+000	3.75628381053199e+001	-2.19504327698163e+001
5.50807696405294e+000	3.75625203501121e+001	-2.20049901957155e+001
5.52077439280647e+000	3.75622009698395e+001	-2.20596690699931e+001
5.53350109215626e+000	3.75618799559082e+001	-2.21144697160714e+001
5.54625712957800e+000	3.75615572997127e+001	-2.21693924570363e+001
5.55904257270293e+000	3.75612329925348e+001	-2.22244376175766e+001
5.57185748931819e+000	3.75609070256829e+001	-2.22796055227520e+001
5.58470194736719e+000	3.75605793903453e+001	-2.23348964991721e+001
5.59757601494998e+000	3.75602500776792e+001	-2.23903108732926e+001
5.61047976032359e+000	3.75599190787841e+001	-2.24458489734350e+001
5.62341325190237e+000	3.75595863847343e+001	-2.25015111285099e+001
5.63637655825842e+000	3.75592519864889e+001	-2.25572976680373e+001
5.64936974812190e+000	3.75589158750323e+001	-2.26132089226708e+001
5.66239289038140e+000	3.75585780412058e+001	-2.26692452239350e+001
5.67544605408434e+000	3.75582384758693e+001	-2.27254069042110e+001
5.68852930843728e+000	3.75578971697931e+001	-2.27816942969283e+001
5.70164272280634e+000	3.75575541136750e+001	-2.28381077363293e+001
5.71478636671753e+000	3.75572092981979e+001	-2.28946475573418e+001
